"SID","StudySiteID","Location","Province","YearFrom","Year","Month","TEMPc","AHc","pred.AAP","cumAAP","Epi"
"L0677","L0677_1",NA,"Beijing",2013,2013,3,-8.97801148917367,-4.71078828393091,13.022884996355,71.2834778174554,FALSE
"L0677","L0677_1",NA,"Beijing",2013,2013,4,-3.9924200913242,-4.15972752546558,6.25546940755319,93.5251275612085,FALSE
"L0677","L0677_1",NA,"Beijing",2013,2013,5,5.5897304463102,-1.29022566009624,8.7614126366481,80.0448904541035,FALSE
"L0677","L0677_1",NA,"Beijing",2013,2013,6,10.0609132420091,3.96030531653749,0.256183352433274,100,FALSE
"L0677","L0677_1",NA,"Beijing",2013,2013,7,14.0736014140521,9.29816142212762,0.688615119311706,99.3572873987173,FALSE
"L0677","L0677_1",NA,"Beijing",2013,2013,8,15.2574723817941,10.0873882797528,1.7357402367001,98.6686722794056,FALSE
"L0677","L0677_1",NA,"Beijing",2013,2013,9,11.0875799086758,5.04413767212292,0.386529248849398,99.7438166475667,FALSE
"L0677","L0677_1",NA,"Beijing",2013,2013,10,4.2381175430844,1.36373697657574,3.40780448149702,96.9329320427055,FALSE
"L0677","L0677_1",NA,"Beijing",2013,2013,11,-3.20908675799087,-3.52378915845857,7.22476769955183,87.2696581536553,FALSE
"L0677","L0677_1",NA,"Beijing",2013,2013,12,-10.1038179407866,-5.72987806165833,15.5751451302869,58.2605928211004,TRUE
"L0677","L0677_1",NA,"Beijing",2014,2014,1,-15.2009456473707,-6.06501649317953,18.8766421675971,57.2130782191392,TRUE
"L0677","L0677_1",NA,"Beijing",2014,2014,2,-15.1145401174168,-5.81945714514965,19.1344269799455,38.3364360515421,TRUE
"L0677","L0677_1",NA,"Beijing",2014,2014,3,-9.74288113124171,-5.22570756278103,13.759080284638,70.9721585037772,FALSE
"L0677","L0677_1",NA,"Beijing",2014,2014,4,1.63593607305936,-3.32617371664167,5.47651112071536,92.6918708385946,FALSE
"L0677","L0677_1",NA,"Beijing",2014,2014,5,4.32808661069377,-0.877862720864082,4.50903197913663,97.2009028177312,FALSE
"L0677","L0677_1",NA,"Beijing",2014,2014,6,11.342602739726,3.98879541162914,0,100,FALSE
"L0677","L0677_1",NA,"Beijing",2014,2014,7,12.976473707468,7.5630625819909,0.76207442170396,100,FALSE
"L0677","L0677_1",NA,"Beijing",2014,2014,8,13.5635704816615,8.52601149974279,0.92635564406382,99.237925578296,FALSE
"L0677","L0677_1",NA,"Beijing",2014,2014,9,9.9392694063927,6.18547557521591,1.11066711650101,98.3115699342322,FALSE
"L0677","L0677_1",NA,"Beijing",2014,2014,10,2.42163499779054,2.16403660021043,7.74489089538368,87.2153597178792,FALSE
"L0677","L0677_1",NA,"Beijing",2014,2014,11,-3.94739726027397,-2.37313296990479,8.49831031871828,79.4704688224955,FALSE
"L0677","L0677_1",NA,"Beijing",2014,2014,12,-13.0525585505966,-5.15885064527327,19.2020090715966,19.2020090715966,TRUE
"L0677","L0677_1",NA,"Beijing",2015,2015,1,-14.2555368979231,-6.02708422934392,19.5410280649427,59.7382665411228,TRUE
"L0677","L0677_1",NA,"Beijing",2015,2015,2,-13.8121037181996,-6.05426173924537,19.6070033299351,40.1972384761801,TRUE
"L0677","L0677_1",NA,"Beijing",2015,2015,3,-10.0329562527618,-5.5154863053338,14.7236921721969,74.4619587133197,FALSE
"L0677","L0677_1",NA,"Beijing",2015,2015,4,-0.987579908675802,-3.55460457720453,4.9324356933579,94.2653607846112,FALSE
"L0677","L0677_1",NA,"Beijing",2015,2015,5,5.84123729562527,-0.556071143227584,5.97104506612222,89.3329250912533,FALSE
"L0677","L0677_1",NA,"Beijing",2015,2015,6,11.3357534246575,2.68472178021488,0.868896976543558,99.5025869265868,FALSE
"L0677","L0677_1",NA,"Beijing",2015,2015,7,12.5928501988511,6.36779527213925,0.497413073413254,100,FALSE
"L0677","L0677_1",NA,"Beijing",2015,2015,8,13.2541405214317,10.7531088786683,0,100,FALSE
"L0677","L0677_1",NA,"Beijing",2015,2015,9,9.19908675799086,5.91969791771944,1.45492748852795,98.6336899500432,FALSE
"L0677","L0677_1",NA,"Beijing",2015,2015,10,4.5993018117543,1.84029982155883,2.9134016769041,97.1787624615153,FALSE
"L0677","L0677_1",NA,"Beijing",2015,2015,11,-4.94424657534247,-1.81095800050859,8.89992131181131,83.361880025131,FALSE
"L0677","L0677_1",NA,"Beijing",2015,2015,12,-13.6555368979231,-4.52857471084058,20.590235146245,20.590235146245,TRUE
"L0852","L0852_1",NA,"Hong Kong",1994,1994,1,-6.08424215642952,-6.77891326131804,1.30184936749537,100,FALSE
"L0852","L0852_1",NA,"Hong Kong",1994,1994,2,-6.63044031311155,-6.25202157415652,4.77362918239631,98.6981506325046,FALSE
"L0852","L0852_1",NA,"Hong Kong",1994,1994,3,-6.80682280159081,-5.14274633059543,8.77518580126098,72.2484503677529,FALSE
"L0852","L0852_1",NA,"Hong Kong",1994,1994,4,-2.68972602739726,-2.78513022928874,10.0659069510311,43.9907614280879,TRUE
"L0852","L0852_1",NA,"Hong Kong",1994,1994,5,3.60608042421564,2.98898587241703,8.05356368584763,88.7492247721696,FALSE
"L0852","L0852_1",NA,"Hong Kong",1994,1994,6,4.08360730593607,4.20869810539023,9.61827271395071,63.473264566492,TRUE
"L0852","L0852_1",NA,"Hong Kong",1994,1994,7,4.68672558550596,5.92320303927496,10.644061099245,33.9248544770568,TRUE
"L0852","L0852_1",NA,"Hong Kong",1994,1994,8,4.01898365002209,5.94253714176543,12.4395901026075,12.4395901026075,TRUE
"L0852","L0852_1",NA,"Hong Kong",1994,1994,9,4.4569406392694,5.10273657279881,10.8412032752043,23.2807933778118,TRUE
"L0852","L0852_1",NA,"Hong Kong",1994,1994,10,3.0964030048608,2.35983506397251,8.44721071856906,80.695661086322,FALSE
"L0852","L0852_1",NA,"Hong Kong",1994,1994,11,-0.56639269406393,-4.14781297722145,5.17529667793869,93.9245214501083,FALSE
"L0852","L0852_1",NA,"Hong Kong",1994,1994,12,-1.64230667255855,-1.94768023758044,9.86423042445335,53.8549918525412,TRUE
"L0852","L0852_1",NA,"Hong Kong",1995,1995,1,-5.7728236853734,-5.91328574826186,3.77445062753921,96.756480019199,FALSE
"L0852","L0852_1",NA,"Hong Kong",1995,1995,2,-7.17005870841488,-6.81798159042179,5.53425091625823,92.9820293916598,FALSE
"L0852","L0852_1",NA,"Hong Kong",1995,1995,3,-6.56314626601856,-5.25491345077396,8.16235537925456,72.4900101798321,FALSE
"L0852","L0852_1",NA,"Hong Kong",1995,1995,4,-3.10196347031964,-1.9958485661388,11.437621974981,24.6451610334058,TRUE
"L0852","L0852_1",NA,"Hong Kong",1995,1995,5,1.79491825011047,2.1060430275201,13.2075390584248,13.2075390584248,TRUE
"L0852","L0852_1",NA,"Hong Kong",1995,1995,6,4.88803652968036,5.4395783760912,10.5269278201367,46.478814275678,TRUE
"L0852","L0852_1",NA,"Hong Kong",1995,1995,7,5.39814405656208,6.49026625536749,9.20010510220919,55.6789193778872,TRUE
"L0852","L0852_1",NA,"Hong Kong",1995,1995,8,4.66588599204595,5.90633047527406,11.3067254221355,35.9518864555413,TRUE
"L0852","L0852_1",NA,"Hong Kong",1995,1995,9,5.68803652968036,6.07581102807953,8.64873542269036,64.3276548005776,TRUE
"L0852","L0852_1",NA,"Hong Kong",1995,1995,10,3.17556341140079,2.00126020618551,7.93349750931887,80.423507689151,FALSE
"L0852","L0852_1",NA,"Hong Kong",1995,1995,11,0.398036529680362,-2.74810424727461,7.02427078625058,87.4477784754016,FALSE
"L0852","L0852_1",NA,"Hong Kong",1995,1995,12,-3.84056562085727,-5.73052699727613,3.24351998080099,100,FALSE
"L0852","L0852_1",NA,"Hong Kong",1996,1996,1,-5.670165697162,-7.10261858177756,0,100,FALSE
"L0852","L0852_1",NA,"Hong Kong",1996,1996,2,-5.69452609760694,-6.12717336991408,3.0421450556263,100,FALSE
"L0852","L0852_1",NA,"Hong Kong",1996,1996,3,-7.41532698748458,-5.19993399518967,11.9076355342982,24.5335606484038,TRUE
"L0852","L0852_1",NA,"Hong Kong",1996,1996,4,-3.70027322404372,-1.95077896366328,12.6259251141056,12.6259251141056,TRUE
"L0852","L0852_1",NA,"Hong Kong",1996,1996,5,0.123382689934775,0.340956169095393,11.5420185691854,36.0755792175893,TRUE
"L0852","L0852_1",NA,"Hong Kong",1996,1996,6,4.38639344262295,4.62508646122401,11.2432345096997,47.318813727289,TRUE
"L0852","L0852_1",NA,"Hong Kong",1996,1996,7,5.74273752864445,6.43857488403583,8.98675674801313,85.5121204115771,FALSE
"L0852","L0852_1",NA,"Hong Kong",1996,1996,8,5.429834302838,6.65789543765148,9.5374038201203,67.4485870517635,FALSE
"L0852","L0852_1",NA,"Hong Kong",1996,1996,9,5.16639344262295,5.72756251043413,10.5923695043542,57.9111832316432,TRUE
"L0852","L0852_1",NA,"Hong Kong",1996,1996,10,3.49112462541865,2.81779527570739,9.07677661180044,76.525363663564,FALSE
"L0852","L0852_1",NA,"Hong Kong",1996,1996,11,1.48639344262295,-0.305771790458498,7.82064368879685,93.332764100374,FALSE
"L0852","L0852_1",NA,"Hong Kong",1996,1996,12,-3.47661731006522,-6.05573108625132,3.62509084399974,96.9578549443737,FALSE
"L0852","L0852_1",NA,"Hong Kong",1997,1997,1,-5.79343349536014,-6.84407371138321,0.539318261725716,100,FALSE
"L0852","L0852_1",NA,"Hong Kong",1997,1997,2,-7.21889432485323,-6.33427787063794,6.71716847005613,93.0666727160911,FALSE
"L0852","L0852_1",NA,"Hong Kong",1997,1997,3,-4.25149801148917,-4.34628129338517,6.99876947100687,86.349504246035,FALSE
"L0852","L0852_1",NA,"Hong Kong",1997,1997,4,-2.27579908675799,-1.30002818874097,9.71075519214619,53.3618896008301,TRUE
"L0852","L0852_1",NA,"Hong Kong",1997,1997,5,1.63237295625276,1.71358572038668,11.3174351110864,23.054263893893,TRUE
"L0852","L0852_1",NA,"Hong Kong",1997,1997,6,3.31086757990867,3.67809360852659,10.4018057574805,33.4560696513735,TRUE
"L0852","L0852_1",NA,"Hong Kong",1997,1997,7,4.09688908528502,5.83728550638531,11.7368287828066,11.7368287828066,TRUE
"L0852","L0852_1",NA,"Hong Kong",1997,1997,8,5.00334069818824,6.08718409471441,9.3942553941206,62.7561449949506,TRUE
"L0852","L0852_1",NA,"Hong Kong",1997,1997,9,5.00420091324201,4.93257127412143,8.6559984565986,71.4121434515492,FALSE
"L0852","L0852_1",NA,"Hong Kong",1997,1997,10,2.23882456915599,2.00172996259779,10.1950647573104,43.6511344086839,TRUE
"L0852","L0852_1",NA,"Hong Kong",1997,1997,11,0.797534246575341,-2.18798413720389,6.39400902218319,99.4606817382743,FALSE
"L0852","L0852_1",NA,"Hong Kong",1997,1997,12,-3.02246575342466,-3.68555274135555,7.93859132347884,79.3507347750281,FALSE
"L0855","L0855_1","Taipei","Taiwan",2001,2001,1,-6.45310745747109,-5.15157749382119,6.76615651382729,82.0424361548041,FALSE
"L0855","L0855_1","Taipei","Taiwan",2001,2001,2,0.000698714405127175,-1.1616915558686,7.22695395786695,75.2762796409768,FALSE
"L0855","L0855_1","Taipei","Taiwan",2001,2001,3,1.08675427415928,-2.13453688286154,5.69860868880876,100,FALSE
"L0855","L0855_1","Taipei","Taiwan",2001,2001,4,-4.2552579951055,-2.94008164561375,9.7913208361812,33.0898607298573,TRUE
"L0855","L0855_1","Taipei","Taiwan",2001,2001,5,-0.359559070374312,0.470184768597659,9.22007515548589,51.6256321935687,TRUE
"L0855","L0855_1","Taipei","Taiwan",2001,2001,6,2.21807533822784,2.66907597889311,10.7244506423339,23.2985398936761,TRUE
"L0855","L0855_1","Taipei","Taiwan",2001,2001,7,4.8694731876902,4.32206233623032,6.51588207740325,88.5583182322074,FALSE
"L0855","L0855_1","Taipei","Taiwan",2001,2001,8,5.29527963930311,4.397249569678,5.74307307898388,94.3013913111912,FALSE
"L0855","L0855_1","Taipei","Taiwan",2001,2001,9,3.37140867156117,3.71335568751435,9.31569630822554,42.4055570380828,TRUE
"L0855","L0855_1","Taipei","Taiwan",2001,2001,10,0.550118348980527,1.65170417513002,12.5740892513421,12.5740892513421,TRUE
"L0855","L0855_1","Taipei","Taiwan",2001,2001,11,-2.23859132843883,-1.93791891469219,8.91180730328911,60.5374394968578,TRUE
"L0855","L0855_1","Taipei","Taiwan",2001,2001,12,-4.11439778005173,-3.96171775097667,7.51188618625207,68.0493256831099,FALSE
"L0855","L0855_1","Taipei","Taiwan",2002,2002,1,-7.33037398715838,-6.07777398013025,7.57000808648725,74.8576776459307,FALSE
"L0855","L0855_1","Taipei","Taiwan",2002,2002,2,-8.40848458623672,-5.93500609518839,12.1741541369543,12.1741541369543,TRUE
"L0855","L0855_1","Taipei","Taiwan",2002,2002,3,-3.66585785812612,-3.76734811082634,8.16997232232547,67.2876695594435,FALSE
"L0855","L0855_1","Taipei","Taiwan",2002,2002,4,-0.971341729093863,-0.5979176867366,9.10990676965156,32.4658383831991,TRUE
"L0855","L0855_1","Taipei","Taiwan",2002,2002,5,1.79865827090614,1.97813149441849,11.1817774765933,23.3559316135476,TRUE
"L0855","L0855_1","Taipei","Taiwan",2002,2002,6,3.32199160423947,3.27097861556981,8.99263877674268,41.4584771599418,TRUE
"L0855","L0855_1","Taipei","Taiwan",2002,2002,7,5.86962601284162,6.01534504882987,7.1817684608607,89.424507339433,FALSE
"L0855","L0855_1","Taipei","Taiwan",2002,2002,8,6.00833569026098,4.68902127418851,5.4922728558549,94.9167801952879,FALSE
"L0855","L0855_1","Taipei","Taiwan",2002,2002,9,5.54199160423947,4.22618990926885,5.08321980471204,100,FALSE
"L0855","L0855_1","Taipei","Taiwan",2002,2002,10,2.32123891606743,1.04480402779479,7.38506123264162,82.2427388785723,FALSE
"L0855","L0855_1","Taipei","Taiwan",2002,2002,11,-1.09168402511854,-1.58642340687953,8.88198796084718,50.340465120789,TRUE
"L0855","L0855_1","Taipei","Taiwan",2002,2002,12,-3.98843850328741,-3.66297498883638,8.77723211632901,59.117697237118,TRUE
"L0855","L0855_1","Taipei","Taiwan",2003,2003,1,-6.85739977473682,-5.38734100614045,7.89721233177035,75.8496395362758,FALSE
"L0855","L0855_1","Taipei","Taiwan",2003,2003,2,-7.14775203117285,-6.3154952290761,6.53277451036282,89.1791043496437,FALSE
"L0855","L0855_1","Taipei","Taiwan",2003,2003,3,-4.91203774545856,-4.22297015118081,8.28248396122749,59.6895017769224,TRUE
"L0855","L0855_1","Taipei","Taiwan",2003,2003,4,-3.38870441212523,-2.5967202808823,10.5388341877064,21.1872086244217,TRUE
"L0855","L0855_1","Taipei","Taiwan",2003,2003,5,2.12989773841241,1.94816696231044,10.5172661963377,31.7044748207594,TRUE
"L0855","L0855_1","Taipei","Taiwan",2003,2003,6,2.02129558787477,1.86446215942724,10.6483744367153,10.6483744367153,TRUE
"L0855","L0855_1","Taipei","Taiwan",2003,2003,7,6.16860741583176,5.78507807236273,6.79669030300515,82.6463298392809,FALSE
"L0855","L0855_1","Taipei","Taiwan",2003,2003,8,7.19441386744467,6.01554316715001,4.6325249388985,100,FALSE
"L0855","L0855_1","Taipei","Taiwan",2003,2003,9,6.10462892120811,4.98862532257901,6.18837071145778,95.3674750611015,FALSE
"L0855","L0855_1","Taipei","Taiwan",2003,2003,10,2.64280096421886,2.23223574139668,9.46777165679627,51.407017815695,TRUE
"L0855","L0855_1","Taipei","Taiwan",2003,2003,11,-0.258704412125227,-1.50155118996237,8.26292542758297,67.9524272045054,FALSE
"L0855","L0855_1","Taipei","Taiwan",2003,2003,12,-4.24429580997469,-3.33234549301849,10.2347713381393,41.9392461588987,TRUE
"L0872","L0872_1",NA,"Beijing",2007,2008,1,-15.3485104882778,-6.17496208357008,22.3412763203869,22.3412763203869,TRUE
"L0872","L0872_1",NA,"Beijing",2007,2008,2,-16.536385905408,-6.9822184376298,21.0496531075761,43.390929427963,TRUE
"L0872","L0872_1",NA,"Beijing",2007,2008,3,-7.21625242376168,-5.85504341767006,7.22735756481022,82.1972373168013,FALSE
"L0872","L0872_1",NA,"Beijing",2007,2008,4,-1.13098360655738,-2.93984224769112,6.92844442394306,89.1256817407444,FALSE
"L0872","L0872_1",NA,"Beijing",2007,2008,5,3.64826370527057,-0.0807545843317265,3.84094702313578,92.9666287638802,FALSE
"L0872","L0872_1",NA,"Beijing",2007,2008,6,9.83234972677595,1.87658287535537,2.89229320713275,99.2089050856548,FALSE
"L0872","L0872_1",NA,"Beijing",2007,2007,7,13.1772959633351,9.37200485691852,0,100,FALSE
"L0872","L0872_1",NA,"Beijing",2007,2007,8,13.4934249955932,10.5072043951761,0,100,FALSE
"L0872","L0872_1",NA,"Beijing",2007,2007,9,11.8890163934426,6.93865618628634,0.791094914345166,100,FALSE
"L0872","L0872_1",NA,"Beijing",2007,2007,10,4.55148951172219,1.58536963838444,3.34998311464193,96.3166118785221,FALSE
"L0872","L0872_1",NA,"Beijing",2007,2007,11,-5.05098360655738,-2.94768501672852,10.6366099318353,74.9698797519911,FALSE
"L0872","L0872_1",NA,"Beijing",2007,2007,12,-11.8743169398907,-5.65533555411357,20.9423403921928,64.3332698201557,TRUE
"L0872","L0872_1",NA,"Beijing",2008,2009,1,-16.7999027839152,-6.61568115330269,18.4948329711483,37.4969683296104,TRUE
"L0872","L0872_1",NA,"Beijing",2008,2009,2,-13.1591193737769,-5.87740866611108,19.002135358462,19.002135358462,TRUE
"L0872","L0872_1",NA,"Beijing",2008,2009,3,-10.4386124613345,-5.50070774270476,15.2955159397535,70.6774050905251,FALSE
"L0872","L0872_1",NA,"Beijing",2008,2009,4,-0.82388127853881,-3.82557080255525,4.39764081885085,98.8295493132489,FALSE
"L0872","L0872_1",NA,"Beijing",2008,2009,5,5.95816173221388,-0.581919985097949,6.05194026545786,84.6769489351777,FALSE
"L0872","L0872_1",NA,"Beijing",2008,2009,6,11.1361187214612,0.99209441909848,4.93573250757101,89.6126814427488,FALSE
"L0872","L0872_1",NA,"Beijing",2008,2008,7,12.1871939902784,10.0022224575676,0,100,FALSE
"L0872","L0872_1",NA,"Beijing",2008,2008,8,13.7742907644719,10.9291608071327,0,100,FALSE
"L0872","L0872_1",NA,"Beijing",2008,2008,9,10.1161187214612,7.29932126766278,1.17045068675112,100,FALSE
"L0872","L0872_1",NA,"Beijing",2008,2008,10,3.25816173221388,1.50938082452159,4.81922705164926,94.431908494398,FALSE
"L0872","L0872_1",NA,"Beijing",2008,2008,11,-3.87388127853881,-3.13956524867634,7.94760357919477,78.6250086697199,FALSE
"L0872","L0872_1",NA,"Beijing",2008,2008,12,-12.0740963323023,-5.71732444730293,17.8849208211612,55.3818891507716,TRUE
"L0872","L0872_1",NA,"Beijing",2009,2010,1,-19.2204860804242,-6.07827732200662,19.9280577560505,19.9280577560505,TRUE
"L0872","L0872_1",NA,"Beijing",2009,2010,2,-14.1244031311155,-5.74989922056316,19.685628747293,39.6136865033436,TRUE
"L0872","L0872_1",NA,"Beijing",2009,2010,3,-10.9914538223597,-4.95472081049289,16.3103579163525,73.8311654421351,FALSE
"L0872","L0872_1",NA,"Beijing",2009,2010,4,-3.2572602739726,-3.87561123217643,5.97678084633016,95.5558358607342,FALSE
"L0872","L0872_1",NA,"Beijing",2009,2010,5,4.95370746796288,-1.15847208534085,6.63278375722312,89.579055014404,FALSE
"L0872","L0872_1",NA,"Beijing",2009,2010,6,11.8660730593607,3.74831250652321,0,100,FALSE
"L0872","L0872_1",NA,"Beijing",2009,2009,7,15.6246752098984,6.73553754510204,1.01207369667323,98.5795621624371,FALSE
"L0872","L0872_1",NA,"Beijing",2009,2009,8,14.4182235969951,11.0513673237175,0.650555952165536,100,FALSE
"L0872","L0872_1",NA,"Beijing",2009,2009,9,10.6494063926941,5.91514189613058,0.76988188539735,99.3494440478345,FALSE
"L0872","L0872_1",NA,"Beijing",2009,2009,10,5.99886875828546,1.50847037327089,2.01165260502971,97.5674884657639,FALSE
"L0872","L0872_1",NA,"Beijing",2009,2009,11,-5.00392694063927,-2.71675811807064,9.1151058150458,82.9462712571809,FALSE
"L0872","L0872_1",NA,"Beijing",2009,2009,12,-11.8204860804242,-4.88246545639307,17.907121022439,57.5208075257826,TRUE
"L0872","L0872_1",NA,"Beijing",2010,2011,1,-17.1796111356606,-6.10271398871669,19.5118528814138,39.053396027115,TRUE
"L0872","L0872_1",NA,"Beijing",2010,2011,2,-16.2807632093933,-5.84014574403325,19.5415431457011,19.5415431457011,TRUE
"L0872","L0872_1",NA,"Beijing",2010,2011,3,-9.13767565178965,-4.95172265501946,12.6103001628394,70.1676643655758,FALSE
"L0872","L0872_1",NA,"Beijing",2010,2011,4,-0.522191780821914,-4.45162774996614,3.82943181894811,96.596071470016,FALSE
"L0872","L0872_1",NA,"Beijing",2010,2011,5,4.86555015466196,-1.6201656206959,8.17650112382108,87.5887099039199,FALSE
"L0872","L0872_1",NA,"Beijing",2010,2011,6,11.3878082191781,3.15680669507299,0.300449374928965,100,FALSE
"L0872","L0872_1",NA,"Beijing",2010,2010,7,13.7268404772426,7.65650979683496,0.899464665680496,98.8848805489569,FALSE
"L0872","L0872_1",NA,"Beijing",2010,2010,8,15.0074856385329,10.462096608218,1.38934441326043,97.9854158832764,FALSE
"L0872","L0872_1",NA,"Beijing",2010,2010,9,11.5011415525114,7.66446417740564,0.814670076114099,99.699550625071,FALSE
"L0872","L0872_1",NA,"Beijing",2010,2010,10,2.9268404772426,1.24268466642846,5.17792974714799,92.7666396510679,FALSE
"L0872","L0872_1",NA,"Beijing",2010,2010,11,-5.09885844748858,-2.69777805930381,9.24454441452299,79.4122087800988,FALSE
"L0872","L0872_1",NA,"Beijing",2010,2010,12,-12.2150950066284,-4.96513626070518,18.5039681756215,57.5573642027364,TRUE
"L0896","L0896_1","Shenzhen","Guangdong",2009,2010,1,-7.9332691117985,-7.14231804265511,8.19850684309135,61.6850436560755,TRUE
"L0896","L0896_1","Shenzhen","Guangdong",2009,2010,2,-4.76087279843444,-3.64027310921796,10.3324364960053,43.1830671735083,TRUE
"L0896","L0896_1","Shenzhen","Guangdong",2009,2010,3,-5.04359169244366,-3.48429491727449,11.0177605869963,11.0177605869963,TRUE
"L0896","L0896_1","Shenzhen","Guangdong",2009,2010,4,-2.74563470319635,-2.69318531814778,10.3034696394758,53.4865368129842,TRUE
"L0896","L0896_1","Shenzhen","Guangdong",2009,2010,5,0.615763146266017,0.673588937654207,10.8459454876996,32.850630677503,TRUE
"L0896","L0896_1","Shenzhen","Guangdong",2009,2010,6,3.20169863013698,3.55782915240214,10.9869246028071,22.0046851898034,TRUE
"L0896","L0896_1","Shenzhen","Guangdong",2009,2009,7,5.7209244365886,6.00572991341993,8.15771337447344,69.842757030549,FALSE
"L0896","L0896_1","Shenzhen","Guangdong",2009,2009,8,5.72802121078215,6.73606553191169,7.67677831981605,85.3017973450112,FALSE
"L0896","L0896_1","Shenzhen","Guangdong",2009,2009,9,6.18303196347032,5.33363700317773,6.68938510208889,91.9911824471001,FALSE
"L0896","L0896_1","Shenzhen","Guangdong",2009,2009,10,4.38544056562086,2.17650222330846,4.4876819393585,96.4788643864586,FALSE
"L0896","L0896_1","Shenzhen","Guangdong",2009,2009,11,0.116365296803651,-1.83268777212655,7.78226199464617,77.6250190251951,FALSE
"L0896","L0896_1","Shenzhen","Guangdong",2009,2009,12,-5.71068846663721,-5.90205251414096,3.52113561354144,100,FALSE
"L0898","L0898_1","Taichung","Taiwan",2018,2018,1,-6.62728539435471,-5.58627949565411,6.03360451362482,90.0920759811426,FALSE
"L0898","L0898_1","Taichung","Taiwan",2018,2018,2,-8.35228539435471,-5.74511193695701,11.7465853474031,23.9519649956672,TRUE
"L0898","L0898_1","Taichung","Taiwan",2018,2018,3,-4.05954345887084,-3.74910675437358,8.29688687917474,61.0687719971461,TRUE
"L0898","L0898_1","Taichung","Taiwan",2018,2018,4,-1.82142518888651,-3.11284321930639,7.48201514087084,76.7984598193612,FALSE
"L0898","L0898_1","Taichung","Taiwan",2018,2018,5,2.16948879919368,1.46932697757214,8.41963424246273,52.7718851179713,TRUE
"L0898","L0898_1","Taichung","Taiwan",2018,2018,6,5.44604793897862,3.91508702516894,4.48555204986653,100,FALSE
"L0898","L0898_1","Taichung","Taiwan",2018,2018,7,3.82755331532271,5.27022265846036,11.5322670295173,35.4842320251845,TRUE
"L0898","L0898_1","Taichung","Taiwan",2018,2018,8,4.95335976693561,5.82838858152294,8.86801885032411,44.3522508755086,TRUE
"L0898","L0898_1","Taichung","Taiwan",2018,2018,9,3.41938127231196,4.90381266183169,12.2053796482641,12.2053796482641,TRUE
"L0898","L0898_1","Taichung","Taiwan",2018,2018,10,2.51733921130416,0.48436969094935,5.42237196899089,95.5144479501335,FALSE
"L0898","L0898_1","Taichung","Taiwan",2018,2018,11,0.136047938978623,-1.15142061582109,7.2600116481566,84.0584714675178,FALSE
"L0898","L0898_1","Taichung","Taiwan",2018,2018,12,-2.18534991048374,-2.93550041078024,8.24767268134426,69.3164446784903,FALSE
"L0898","L0898_1","Taichung","Taiwan",2019,2019,1,-4.28289563225833,-4.34616399211635,6.66002962792866,83.4253641126977,FALSE
"L0898","L0898_1","Taichung","Taiwan",2019,2019,2,-5.66422216423103,-5.17912055844576,5.46695402857809,95.481493004495,FALSE
"L0898","L0898_1","Taichung","Taiwan",2019,2019,3,-4.12180192830439,-3.98305217272793,7.79911246044716,69.8564014754502,FALSE
"L0898","L0898_1","Taichung","Taiwan",2019,2019,4,-1.50979185092266,-1.24865369668775,8.99731002279163,53.5248191364777,TRUE
"L0898","L0898_1","Taichung","Taiwan",2019,2019,5,1.2767652667003,1.53330385060481,11.1164233788061,33.73722339289,TRUE
"L0898","L0898_1","Taichung","Taiwan",2019,2019,6,2.36020814907734,2.9332667614598,11.2719056468009,22.6208000140839,TRUE
"L0898","L0898_1","Taichung","Taiwan",2019,2019,7,4.88741245015261,4.96208930154616,8.53246987852537,62.0572890150031,TRUE
"L0898","L0898_1","Taichung","Taiwan",2019,2019,8,4.21644470821712,5.92217380906694,10.790285720796,44.527509113686,TRUE
"L0898","L0898_1","Taichung","Taiwan",2019,2019,9,4.006874815744,5.49173464923219,11.348894367283,11.348894367283,TRUE
"L0898","L0898_1","Taichung","Taiwan",2019,2019,10,2.63902535337841,1.25821696117428,6.90893300931884,76.7653344847691,FALSE
"L0898","L0898_1","Taichung","Taiwan",2019,2019,11,-0.299791850922663,-2.76913497123281,6.58917486321913,90.0145389759169,FALSE
"L0898","L0898_1","Taichung","Taiwan",2019,2019,12,-3.90936174339578,-4.93369700421441,4.51850699550507,100,FALSE
"L0899","L0899_1","Chengdu","Sichuan",2009,2010,1,-9.620083959346,-5.79344256947434,19.0908359641725,19.0908359641725,TRUE
"L0899","L0899_1","Chengdu","Sichuan",2009,2010,2,-7.70660469667319,-5.67214990636543,11.2023530971838,43.2106972591569,TRUE
"L0899","L0899_1","Chengdu","Sichuan",2009,2010,3,-6.4458904109589,-5.29009809625064,7.70799449206182,71.5265757321655,FALSE
"L0899","L0899_1","Chengdu","Sichuan",2009,2010,4,-3.1858904109589,-3.21371853723888,10.3614180450914,53.5721153042483,TRUE
"L0899","L0899_1","Chengdu","Sichuan",2009,2010,5,2.02830313742819,0.300574219293435,7.10808213445081,78.6346578666163,FALSE
"L0899","L0899_1","Chengdu","Sichuan",2009,2010,6,4.4941095890411,2.67878631176378,5.21486704468692,96.9741800121449,FALSE
"L0899","L0899_1","Chengdu","Sichuan",2009,2010,7,8.4557224922669,7.08520247572467,2.98913591683989,99.9633159289848,FALSE
"L0899","L0899_1","Chengdu","Sichuan",2009,2010,8,10.2831418471056,8.50905784209969,0.0366840710152057,100,FALSE
